Day,HR,Demand (MW)
26-Nov-2016,12,37849.5
26-Nov-2016,13,37344.0
26-Nov-2016,14,37452.0
26-Nov-2016,15,38605.0
26-Nov-2016,16,42292.0
26-Nov-2016,17,44325.0
26-Nov-2016,18,43659.5
26-Nov-2016,19,41700.0
26-Nov-2016,20,39340.0
26-Nov-2016,21,36298.5
26-Nov-2016,22,33338.0
26-Nov-2016,23,30469.0
27-Nov-2016,0,29810.5
27-Nov-2016,1,29529.5
27-Nov-2016,2,28503.5
27-Nov-2016,3,27455.0
27-Nov-2016,4,26750.5
27-Nov-2016,5,26737.5
27-Nov-2016,6,27625.5
27-Nov-2016,7,28139.0
27-Nov-2016,8,31012.5
27-Nov-2016,9,34346.0
27-Nov-2016,10,35953.5
27-Nov-2016,11,36731.0
27-Nov-2016,12,37794.5
27-Nov-2016,13,38033.5
27-Nov-2016,14,38314.0
27-Nov-2016,15,39873.0
27-Nov-2016,16,43315.5
27-Nov-2016,17,44323.0
27-Nov-2016,18,43326.5
27-Nov-2016,19,41406.5
27-Nov-2016,20,38998.5
27-Nov-2016,21,35780.0
27-Nov-2016,22,32312.0
27-Nov-2016,23,29203.0
28-Nov-2016,0,29071.0
28-Nov-2016,1,29328.0
28-Nov-2016,2,28777.0
28-Nov-2016,3,28148.0
28-Nov-2016,4,27638.5
28-Nov-2016,5,29526.0
28-Nov-2016,6,34993.0
28-Nov-2016,7,42048.0
28-Nov-2016,8,43171.5
28-Nov-2016,9,43201.0
28-Nov-2016,10,42174.5
28-Nov-2016,11,41396.0
28-Nov-2016,12,41221.5
28-Nov-2016,13,41392.5
28-Nov-2016,14,42356.5
28-Nov-2016,15,43723.5
28-Nov-2016,16,47788.5
28-Nov-2016,17,48869.0
28-Nov-2016,18,48285.0
28-Nov-2016,19,47136.5
28-Nov-2016,20,44661.0
28-Nov-2016,21,41302.5
28-Nov-2016,22,36896.5
28-Nov-2016,23,31987.5
29-Nov-2016,0,32416.5
29-Nov-2016,1,32263.0
29-Nov-2016,2,31652.5
29-Nov-2016,3,31120.0
29-Nov-2016,4,30827.5
29-Nov-2016,5,32275.5
29-Nov-2016,6,37107.5
29-Nov-2016,7,43586.5
29-Nov-2016,8,44995.0
29-Nov-2016,9,44456.5
29-Nov-2016,10,43323.0
29-Nov-2016,11,42618.0
29-Nov-2016,12,42356.5
29-Nov-2016,13,42531.5
29-Nov-2016,14,43338.5
29-Nov-2016,15,44582.5
29-Nov-2016,16,48398.5
29-Nov-2016,17,49757.0
29-Nov-2016,18,49307.0
29-Nov-2016,19,48537.0
29-Nov-2016,20,46230.0
29-Nov-2016,21,43107.5
29-Nov-2016,22,38400.0
29-Nov-2016,23,34899.0
30-Nov-2016,0,34579.0
30-Nov-2016,1,34165.5
30-Nov-2016,2,33133.0
30-Nov-2016,3,32620.5
30-Nov-2016,4,32217.5
30-Nov-2016,5,33627.0
30-Nov-2016,6,38389.5
30-Nov-2016,7,44819.5
30-Nov-2016,8,46048.5
30-Nov-2016,9,46004.0
30-Nov-2016,10,45042.5
30-Nov-2016,11,44042.5
30-Nov-2016,12,43572.5
30-Nov-2016,13,43467.5
30-Nov-2016,14,44070.0
30-Nov-2016,15,45646.5
30-Nov-2016,16,48224.5
30-Nov-2016,17,49209.5
30-Nov-2016,18,48598.0
30-Nov-2016,19,47802.0
30-Nov-2016,20,46032.5
30-Nov-2016,21,42019.5
30-Nov-2016,22,37344.5
30-Nov-2016,23,33185.0
01-Dec-2016,0,33246.0
01-Dec-2016,1,33058.5
01-Dec-2016,2,32333.0
01-Dec-2016,3,31822.5
01-Dec-2016,4,31350.0
01-Dec-2016,5,32537.0
01-Dec-2016,6,37254.5
01-Dec-2016,7,44193.5
01-Dec-2016,8,45152.5
01-Dec-2016,9,45286.5
01-Dec-2016,10,44412.5
01-Dec-2016,11,43630.5
01-Dec-2016,12,43238.0
01-Dec-2016,13,43192.0
01-Dec-2016,14,43858.0
01-Dec-2016,15,45207.0
01-Dec-2016,16,48307.5
01-Dec-2016,17,49282.0
01-Dec-2016,18,49216.0
01-Dec-2016,19,48764.5
01-Dec-2016,20,46730.5
01-Dec-2016,21,42709.0
01-Dec-2016,22,37917.5
01-Dec-2016,23,33791.5
02-Dec-2016,0,34084.5
02-Dec-2016,1,33791.5
02-Dec-2016,2,32848.5
02-Dec-2016,3,31781.0
02-Dec-2016,4,31835.0
02-Dec-2016,5,33125.5
02-Dec-2016,6,37577.5
02-Dec-2016,7,44306.5
02-Dec-2016,8,46050.5
02-Dec-2016,9,45901.0
02-Dec-2016,10,45514.0
02-Dec-2016,11,45129.5
02-Dec-2016,12,45297.0
02-Dec-2016,13,45171.0
02-Dec-2016,14,45526.0
02-Dec-2016,15,45091.0
02-Dec-2016,16,47891.5
02-Dec-2016,17,48547.5
02-Dec-2016,18,47341.5
02-Dec-2016,19,45732.5
02-Dec-2016,20,43938.5
02-Dec-2016,21,40371.0
02-Dec-2016,22,36455.0
02-Dec-2016,23,33097.5
03-Dec-2016,0,33454.5
03-Dec-2016,1,32551.0
03-Dec-2016,2,31407.0
03-Dec-2016,3,30294.5
03-Dec-2016,4,29530.0
03-Dec-2016,5,29647.0
03-Dec-2016,6,30548.5
03-Dec-2016,7,34151.5
03-Dec-2016,8,36735.0
03-Dec-2016,9,38879.0
03-Dec-2016,10,39069.0
03-Dec-2016,11,38736.5
03-Dec-2016,12,38564.0
03-Dec-2016,13,38294.0
03-Dec-2016,14,38363.5
03-Dec-2016,15,39476.0
03-Dec-2016,16,43120.0
03-Dec-2016,17,45190.0
03-Dec-2016,18,43998.5
03-Dec-2016,19,42004.0
03-Dec-2016,20,39239.0
03-Dec-2016,21,36418.0
03-Dec-2016,22,34406.0
03-Dec-2016,23,30689.5
04-Dec-2016,0,29867.0
04-Dec-2016,1,29980.0
04-Dec-2016,2,29134.5
04-Dec-2016,3,28219.0
04-Dec-2016,4,27321.5
04-Dec-2016,5,27223.0
04-Dec-2016,6,28607.0
04-Dec-2016,7,29514.5
04-Dec-2016,8,32182.5
04-Dec-2016,9,34571.0
04-Dec-2016,10,35169.5
04-Dec-2016,11,34926.0
04-Dec-2016,12,35096.5
04-Dec-2016,13,35582.0
04-Dec-2016,14,36788.0
04-Dec-2016,15,39189.5
04-Dec-2016,16,43862.0
04-Dec-2016,17,45666.0
04-Dec-2016,18,45137.0
04-Dec-2016,19,43138.5
04-Dec-2016,20,40945.5
04-Dec-2016,21,37779.5
04-Dec-2016,22,34190.5
04-Dec-2016,23,31094.5
05-Dec-2016,0,30797.5
05-Dec-2016,1,31029.5
05-Dec-2016,2,30623.0
05-Dec-2016,3,30133.0
05-Dec-2016,4,30134.0
05-Dec-2016,5,32442.0
05-Dec-2016,6,37536.5
05-Dec-2016,7,44754.5
05-Dec-2016,8,46719.5
05-Dec-2016,9,47229.5
05-Dec-2016,10,46839.0
05-Dec-2016,11,46247.5
05-Dec-2016,12,45852.0
05-Dec-2016,13,45910.0
05-Dec-2016,14,46281.5
05-Dec-2016,15,46935.5
05-Dec-2016,16,50292.5
05-Dec-2016,17,50966.0
05-Dec-2016,18,50185.0
05-Dec-2016,19,49307.0
05-Dec-2016,20,46707.0
05-Dec-2016,21,43184.5
05-Dec-2016,22,38147.0
05-Dec-2016,23,34163.0
06-Dec-2016,0,34459.5
06-Dec-2016,1,34145.0
06-Dec-2016,2,33263.0
06-Dec-2016,3,31685.5
06-Dec-2016,4,32076.5
06-Dec-2016,5,33441.0
06-Dec-2016,6,38530.0
06-Dec-2016,7,44802.0
06-Dec-2016,8,46514.5
06-Dec-2016,9,47015.5
06-Dec-2016,10,46895.0
06-Dec-2016,11,46726.0
06-Dec-2016,12,46757.5
06-Dec-2016,13,46505.0
06-Dec-2016,14,46247.0
06-Dec-2016,15,46287.0
06-Dec-2016,16,49122.5
06-Dec-2016,17,49712.5
06-Dec-2016,18,48567.5
06-Dec-2016,19,47571.5
06-Dec-2016,20,45012.0
06-Dec-2016,21,40332.0
06-Dec-2016,22,35175.0
06-Dec-2016,23,31183.0
07-Dec-2016,0,31180.5
07-Dec-2016,1,30784.0
07-Dec-2016,2,29868.5
07-Dec-2016,3,28994.5
07-Dec-2016,4,28415.0
07-Dec-2016,5,29713.5
07-Dec-2016,6,33949.0
07-Dec-2016,7,40523.5
07-Dec-2016,8,41436.0
07-Dec-2016,9,41597.0
07-Dec-2016,10,40991.0
07-Dec-2016,11,40379.5
07-Dec-2016,12,40023.5
07-Dec-2016,13,39763.5
07-Dec-2016,14,40303.5
07-Dec-2016,15,41895.5
07-Dec-2016,16,44822.0
07-Dec-2016,17,46105.0
07-Dec-2016,18,45145.5
07-Dec-2016,19,44437.5
07-Dec-2016,20,41936.0
07-Dec-2016,21,38090.5
07-Dec-2016,22,33767.0
07-Dec-2016,23,30472.5
08-Dec-2016,0,30244.0
08-Dec-2016,1,30040.5
08-Dec-2016,2,28927.5
08-Dec-2016,3,27965.5
08-Dec-2016,4,27711.0
08-Dec-2016,5,29108.5
08-Dec-2016,6,33634.5
08-Dec-2016,7,40277.0
08-Dec-2016,8,42422.0
08-Dec-2016,9,42810.5
08-Dec-2016,10,42760.0
08-Dec-2016,11,42478.0
08-Dec-2016,12,42301.0
08-Dec-2016,13,41544.5
08-Dec-2016,14,41544.0
08-Dec-2016,15,43060.5
08-Dec-2016,16,45956.5
08-Dec-2016,17,47296.5
08-Dec-2016,18,46538.5
08-Dec-2016,19,45298.5
08-Dec-2016,20,42802.5
08-Dec-2016,21,39437.5
08-Dec-2016,22,34789.0
08-Dec-2016,23,30225.0
09-Dec-2016,0,30147.5
09-Dec-2016,1,29655.0
09-Dec-2016,2,29102.5
09-Dec-2016,3,28345.5
09-Dec-2016,4,27664.5
09-Dec-2016,5,28567.0
09-Dec-2016,6,32517.0
09-Dec-2016,7,38856.5
09-Dec-2016,8,40293.0
09-Dec-2016,9,40444.5
09-Dec-2016,10,40469.0
09-Dec-2016,11,40122.5
09-Dec-2016,12,39931.0
09-Dec-2016,13,39736.0
09-Dec-2016,14,39802.5
09-Dec-2016,15,40852.5
09-Dec-2016,16,43288.5
09-Dec-2016,17,44532.0
09-Dec-2016,18,43254.0
09-Dec-2016,19,41936.0
09-Dec-2016,20,39205.0
09-Dec-2016,21,36435.0
09-Dec-2016,22,32832.5
09-Dec-2016,23,29803.0
10-Dec-2016,0,28599.5
10-Dec-2016,1,28337.5
10-Dec-2016,2,27492.5
10-Dec-2016,3,26765.5
10-Dec-2016,4,26350.5
10-Dec-2016,5,26826.5
10-Dec-2016,6,28158.5
10-Dec-2016,7,31299.0
10-Dec-2016,8,34608.0
10-Dec-2016,9,35841.5
10-Dec-2016,10,36764.0
10-Dec-2016,11,37303.0
10-Dec-2016,12,37517.0
10-Dec-2016,13,37155.5
10-Dec-2016,14,37375.5
10-Dec-2016,15,38239.5
10-Dec-2016,16,41081.0
10-Dec-2016,17,42759.0
10-Dec-2016,18,41515.5
10-Dec-2016,19,39015.0
10-Dec-2016,20,36616.0
10-Dec-2016,21,34206.5
10-Dec-2016,22,31931.5
10-Dec-2016,23,28219.5
11-Dec-2016,0,27926.5
11-Dec-2016,1,27086.0
11-Dec-2016,2,26010.5
11-Dec-2016,3,25333.0
11-Dec-2016,4,24468.0
11-Dec-2016,5,24831.0
11-Dec-2016,6,26460.5
11-Dec-2016,7,28284.0
11-Dec-2016,8,30428.5
11-Dec-2016,9,32267.5
11-Dec-2016,10,34049.5
11-Dec-2016,11,35136.0
11-Dec-2016,12,34860.5
11-Dec-2016,13,35295.5
11-Dec-2016,14,35662.0
11-Dec-2016,15,37974.5
11-Dec-2016,16,42259.0
11-Dec-2016,17,43807.5
11-Dec-2016,18,43114.5
11-Dec-2016,19,41670.0
11-Dec-2016,20,39178.5
11-Dec-2016,21,36443.5
11-Dec-2016,22,33888.0
11-Dec-2016,23,31005.5
12-Dec-2016,0,30228.5
12-Dec-2016,1,30454.5
12-Dec-2016,2,29356.0
12-Dec-2016,3,28884.0
12-Dec-2016,4,28957.0
12-Dec-2016,5,30458.5
12-Dec-2016,6,34981.0
12-Dec-2016,7,42566.5
12-Dec-2016,8,44600.0
12-Dec-2016,9,44767.0
12-Dec-2016,10,44926.0
12-Dec-2016,11,45601.0
12-Dec-2016,12,46090.5
12-Dec-2016,13,46330.0
12-Dec-2016,14,45635.5
12-Dec-2016,15,45918.0
12-Dec-2016,16,48829.0
12-Dec-2016,17,49595.0
12-Dec-2016,18,48445.0
12-Dec-2016,19,46919.5
12-Dec-2016,20,45135.5
12-Dec-2016,21,41329.5
12-Dec-2016,22,36319.0
12-Dec-2016,23,32423.5
13-Dec-2016,0,32343.5
13-Dec-2016,1,31826.5
13-Dec-2016,2,30426.5
13-Dec-2016,3,29938.5
13-Dec-2016,4,29757.5
13-Dec-2016,5,31145.5
13-Dec-2016,6,35501.5
13-Dec-2016,7,41904.0
13-Dec-2016,8,43771.5
13-Dec-2016,9,44535.5
13-Dec-2016,10,44547.5
13-Dec-2016,11,44446.5
13-Dec-2016,12,44390.5
13-Dec-2016,13,44224.5
13-Dec-2016,14,44135.5
13-Dec-2016,15,45207.5
13-Dec-2016,16,47525.5
13-Dec-2016,17,48201.0
13-Dec-2016,18,47604.0
13-Dec-2016,19,46341.0
13-Dec-2016,20,43526.0
13-Dec-2016,21,39306.0
13-Dec-2016,22,34699.0
13-Dec-2016,23,31038.5
14-Dec-2016,0,30936.0
14-Dec-2016,1,30322.0
14-Dec-2016,2,29289.0
14-Dec-2016,3,28395.0
14-Dec-2016,4,27850.0
14-Dec-2016,5,29224.5
14-Dec-2016,6,34235.5
14-Dec-2016,7,41041.5
14-Dec-2016,8,42786.5
14-Dec-2016,9,42572.5
14-Dec-2016,10,41555.0
14-Dec-2016,11,40929.5
14-Dec-2016,12,41095.0
14-Dec-2016,13,41211.0
14-Dec-2016,14,42120.0
14-Dec-2016,15,43886.0
14-Dec-2016,16,45986.0
14-Dec-2016,17,47289.0
14-Dec-2016,18,47070.5
14-Dec-2016,19,45785.5
14-Dec-2016,20,43861.0
14-Dec-2016,21,40139.0
14-Dec-2016,22,35412.0
14-Dec-2016,23,31581.5
15-Dec-2016,0,31543.5
15-Dec-2016,1,30937.0
15-Dec-2016,2,29872.0
15-Dec-2016,3,28807.5
15-Dec-2016,4,28269.5
15-Dec-2016,5,29688.5
15-Dec-2016,6,34725.5
15-Dec-2016,7,41859.0
15-Dec-2016,8,43263.0
15-Dec-2016,9,43665.0
15-Dec-2016,10,43856.5
15-Dec-2016,11,44079.0
15-Dec-2016,12,44432.0
15-Dec-2016,13,44337.5
15-Dec-2016,14,44186.5
15-Dec-2016,15,45293.0
15-Dec-2016,16,46591.5
15-Dec-2016,17,47650.0
15-Dec-2016,18,46902.0
15-Dec-2016,19,46043.0
15-Dec-2016,20,43551.0
15-Dec-2016,21,39974.5
15-Dec-2016,22,35720.0
15-Dec-2016,23,31768.5
16-Dec-2016,0,31474.5
16-Dec-2016,1,31237.0
16-Dec-2016,2,30039.5
16-Dec-2016,3,29182.5
16-Dec-2016,4,28828.0
16-Dec-2016,5,29982.0
16-Dec-2016,6,34801.5
16-Dec-2016,7,42145.5
16-Dec-2016,8,43547.5
16-Dec-2016,9,43652.0
16-Dec-2016,10,43682.5
16-Dec-2016,11,43279.0
16-Dec-2016,12,43155.0
16-Dec-2016,13,43026.0
16-Dec-2016,14,43321.5
16-Dec-2016,15,42986.5
16-Dec-2016,16,45722.5
16-Dec-2016,17,46898.0
16-Dec-2016,18,45519.5
16-Dec-2016,19,43860.5
16-Dec-2016,20,41938.0
16-Dec-2016,21,38656.5
16-Dec-2016,22,35084.0
16-Dec-2016,23,31636.5
17-Dec-2016,0,30435.0
17-Dec-2016,1,30250.0
17-Dec-2016,2,28895.5
17-Dec-2016,3,27832.0
17-Dec-2016,4,27748.5
17-Dec-2016,5,28224.0
17-Dec-2016,6,29169.5
17-Dec-2016,7,32326.0
17-Dec-2016,8,35456.5
17-Dec-2016,9,37666.5
17-Dec-2016,10,37439.0
17-Dec-2016,11,37319.0
17-Dec-2016,12,37262.5
17-Dec-2016,13,36842.0
17-Dec-2016,14,36916.0
17-Dec-2016,15,38561.0
17-Dec-2016,16,41857.5
17-Dec-2016,17,43872.5
17-Dec-2016,18,42939.5
17-Dec-2016,19,40567.5
17-Dec-2016,20,37742.5
17-Dec-2016,21,36183.5
17-Dec-2016,22,33264.0
17-Dec-2016,23,30461.0
18-Dec-2016,0,28639.0
18-Dec-2016,1,27852.5
18-Dec-2016,2,27635.5
18-Dec-2016,3,26931.5
18-Dec-2016,4,25990.0
18-Dec-2016,5,26015.5
18-Dec-2016,6,27315.0
18-Dec-2016,7,28009.0
18-Dec-2016,8,30838.0
18-Dec-2016,9,34331.0
18-Dec-2016,10,36025.5
18-Dec-2016,11,36747.5
18-Dec-2016,12,37311.5
18-Dec-2016,13,37189.5
18-Dec-2016,14,37342.5
18-Dec-2016,15,38929.5
18-Dec-2016,16,42682.5
18-Dec-2016,17,44146.5
18-Dec-2016,18,43245.0
18-Dec-2016,19,41490.0
18-Dec-2016,20,39388.5
18-Dec-2016,21,36815.0
18-Dec-2016,22,33678.0
18-Dec-2016,23,30315.0
19-Dec-2016,0,29451.5
19-Dec-2016,1,29908.5
19-Dec-2016,2,28920.0
19-Dec-2016,3,28104.5
19-Dec-2016,4,28558.5
19-Dec-2016,5,29845.5
19-Dec-2016,6,34630.5
19-Dec-2016,7,41424.5
19-Dec-2016,8,44780.5
19-Dec-2016,9,46201.5
19-Dec-2016,10,46475.0
19-Dec-2016,11,46462.5
19-Dec-2016,12,46470.0
19-Dec-2016,13,46501.0
19-Dec-2016,14,46245.5
19-Dec-2016,15,45574.0
19-Dec-2016,16,47444.5
19-Dec-2016,17,47639.0
19-Dec-2016,18,47423.5
19-Dec-2016,19,46651.0
19-Dec-2016,20,45240.0
19-Dec-2016,21,41846.5
19-Dec-2016,22,37449.0
19-Dec-2016,23,33100.5
20-Dec-2016,0,32886.0
20-Dec-2016,1,32635.0
20-Dec-2016,2,31569.0
20-Dec-2016,3,30862.5
20-Dec-2016,4,30249.0
20-Dec-2016,5,30989.5
20-Dec-2016,6,35468.0
20-Dec-2016,7,40629.5
20-Dec-2016,8,42788.0
20-Dec-2016,9,43419.5
20-Dec-2016,10,43086.0
20-Dec-2016,11,42844.5
20-Dec-2016,12,42332.5
20-Dec-2016,13,42508.5
20-Dec-2016,14,43374.0
20-Dec-2016,15,43817.5
20-Dec-2016,16,45832.5
20-Dec-2016,17,47440.5
20-Dec-2016,18,46627.5
20-Dec-2016,19,45002.0
20-Dec-2016,20,42331.0
20-Dec-2016,21,38583.5
20-Dec-2016,22,34241.0
20-Dec-2016,23,30071.0
21-Dec-2016,0,29813.5
21-Dec-2016,1,29698.0
21-Dec-2016,2,29046.5
21-Dec-2016,3,28134.5
21-Dec-2016,4,27479.5
21-Dec-2016,5,28440.5
21-Dec-2016,6,31929.5
21-Dec-2016,7,37213.5
21-Dec-2016,8,40420.5
21-Dec-2016,9,42042.0
21-Dec-2016,10,42804.0
21-Dec-2016,11,43117.5
21-Dec-2016,12,43099.5
21-Dec-2016,13,42399.5
21-Dec-2016,14,42204.5
21-Dec-2016,15,42188.5
21-Dec-2016,16,45138.5
21-Dec-2016,17,46968.0
21-Dec-2016,18,46070.0
21-Dec-2016,19,44345.0
21-Dec-2016,20,42417.0
21-Dec-2016,21,39035.5
21-Dec-2016,22,34905.5
21-Dec-2016,23,30864.5
22-Dec-2016,0,30045.0
22-Dec-2016,1,30008.0
22-Dec-2016,2,29143.5
22-Dec-2016,3,28231.0
22-Dec-2016,4,27629.0
22-Dec-2016,5,28594.0
22-Dec-2016,6,31670.0
22-Dec-2016,7,37029.0
22-Dec-2016,8,40141.0
22-Dec-2016,9,40758.5
22-Dec-2016,10,39999.5
22-Dec-2016,11,39374.0
22-Dec-2016,12,39375.5
22-Dec-2016,13,39737.0
22-Dec-2016,14,40325.5
22-Dec-2016,15,41094.5
22-Dec-2016,16,43764.0
22-Dec-2016,17,45500.0
22-Dec-2016,18,44524.0
22-Dec-2016,19,42718.0
22-Dec-2016,20,40924.0
22-Dec-2016,21,38210.0
22-Dec-2016,22,34547.0
22-Dec-2016,23,29878.0
23-Dec-2016,0,29856.5
23-Dec-2016,1,29466.5
23-Dec-2016,2,28448.5
23-Dec-2016,3,27407.0
23-Dec-2016,4,27209.5
23-Dec-2016,5,27674.0
23-Dec-2016,6,28960.0
23-Dec-2016,7,33012.0
23-Dec-2016,8,35973.0
23-Dec-2016,9,37483.5
23-Dec-2016,10,37650.5
23-Dec-2016,11,37506.5
23-Dec-2016,12,37143.0
23-Dec-2016,13,36966.5
23-Dec-2016,14,36988.0
23-Dec-2016,15,37860.5
23-Dec-2016,16,39821.5
23-Dec-2016,17,41239.5
23-Dec-2016,18,40396.5
23-Dec-2016,19,38661.5
23-Dec-2016,20,36246.5
23-Dec-2016,21,33520.0
23-Dec-2016,22,31029.5
23-Dec-2016,23,27407.5
24-Dec-2016,0,26426.5
24-Dec-2016,1,26421.0
24-Dec-2016,2,25157.0
24-Dec-2016,3,24043.0
24-Dec-2016,4,23158.0
24-Dec-2016,5,23200.5
24-Dec-2016,6,23867.5
24-Dec-2016,7,26420.0
24-Dec-2016,8,29797.5
24-Dec-2016,9,32650.5
24-Dec-2016,10,33363.5
24-Dec-2016,11,33450.0
24-Dec-2016,12,33338.0
24-Dec-2016,13,33084.0
24-Dec-2016,14,33039.5
24-Dec-2016,15,34149.0
24-Dec-2016,16,37563.5
24-Dec-2016,17,39036.0
24-Dec-2016,18,37803.0
24-Dec-2016,19,35551.0
24-Dec-2016,20,33183.5
24-Dec-2016,21,30800.0
24-Dec-2016,22,28080.5
24-Dec-2016,23,25327.0
25-Dec-2016,0,24258.5
25-Dec-2016,1,23762.0
25-Dec-2016,2,22822.5
25-Dec-2016,3,21744.0
25-Dec-2016,4,21455.0
25-Dec-2016,5,21478.0
25-Dec-2016,6,22528.5
25-Dec-2016,7,24458.5
25-Dec-2016,8,26774.0
25-Dec-2016,9,29681.5
25-Dec-2016,10,30808.5
25-Dec-2016,11,31590.0
25-Dec-2016,12,32792.0
25-Dec-2016,13,32468.0
25-Dec-2016,14,30875.5
25-Dec-2016,15,29337.5
25-Dec-2016,16,29308.5
25-Dec-2016,17,28769.5
25-Dec-2016,18,27924.0
25-Dec-2016,19,27289.0
25-Dec-2016,20,26741.5
25-Dec-2016,21,26015.5
25-Dec-2016,22,25395.0
25-Dec-2016,23,23416.0
26-Dec-2016,0,23382.0
26-Dec-2016,1,23598.0
26-Dec-2016,2,22828.5
26-Dec-2016,3,22177.0
26-Dec-2016,4,22316.5
26-Dec-2016,5,22572.5
26-Dec-2016,6,23601.0
26-Dec-2016,7,24106.0
26-Dec-2016,8,25676.0
26-Dec-2016,9,27247.5
26-Dec-2016,10,28151.0
26-Dec-2016,11,28687.5
26-Dec-2016,12,29131.5
26-Dec-2016,13,29115.0
26-Dec-2016,14,29403.0
26-Dec-2016,15,30741.0
26-Dec-2016,16,34180.5
26-Dec-2016,17,35371.0
26-Dec-2016,18,34856.0
26-Dec-2016,19,33938.0
26-Dec-2016,20,32777.0
26-Dec-2016,21,30834.5
26-Dec-2016,22,28870.5
26-Dec-2016,23,27185.5
27-Dec-2016,0,26799.5
27-Dec-2016,1,26887.5
27-Dec-2016,2,26336.0
27-Dec-2016,3,25808.0
27-Dec-2016,4,25999.5
27-Dec-2016,5,26313.0
27-Dec-2016,6,27593.0
27-Dec-2016,7,29047.0
27-Dec-2016,8,31034.5
27-Dec-2016,9,33555.0
27-Dec-2016,10,34861.5
27-Dec-2016,11,35160.0
27-Dec-2016,12,34963.5
27-Dec-2016,13,35006.5
27-Dec-2016,14,35479.0
27-Dec-2016,15,36849.0
27-Dec-2016,16,40399.5
27-Dec-2016,17,42323.5
27-Dec-2016,18,41689.0
27-Dec-2016,19,40108.5
27-Dec-2016,20,38395.5
27-Dec-2016,21,35189.0
27-Dec-2016,22,32152.5
27-Dec-2016,23,29633.0
28-Dec-2016,0,29686.5
28-Dec-2016,1,29395.5
28-Dec-2016,2,28331.5
28-Dec-2016,3,27644.0
28-Dec-2016,4,27027.5
28-Dec-2016,5,27601.5
28-Dec-2016,6,29801.5
28-Dec-2016,7,32365.0
28-Dec-2016,8,35070.0
28-Dec-2016,9,37566.0
28-Dec-2016,10,37864.5
28-Dec-2016,11,37495.5
28-Dec-2016,12,37405.5
28-Dec-2016,13,37414.0
28-Dec-2016,14,37899.0
28-Dec-2016,15,39240.0
28-Dec-2016,16,42850.0
28-Dec-2016,17,45040.0
28-Dec-2016,18,44101.5
28-Dec-2016,19,42073.0
28-Dec-2016,20,39701.0
28-Dec-2016,21,36750.0
28-Dec-2016,22,33929.0
28-Dec-2016,23,29888.5
29-Dec-2016,0,29734.5
29-Dec-2016,1,29408.5
29-Dec-2016,2,28689.5
29-Dec-2016,3,28098.0
29-Dec-2016,4,27545.0
29-Dec-2016,5,27992.5
29-Dec-2016,6,29429.0
29-Dec-2016,7,33752.5
29-Dec-2016,8,36437.5
29-Dec-2016,9,37900.5
29-Dec-2016,10,37777.0
29-Dec-2016,11,37381.0
29-Dec-2016,12,36879.5
29-Dec-2016,13,36815.5
29-Dec-2016,14,37412.5
29-Dec-2016,15,38865.0
29-Dec-2016,16,42620.5
29-Dec-2016,17,44924.5
29-Dec-2016,18,44070.0
29-Dec-2016,19,42097.0
29-Dec-2016,20,39582.5
29-Dec-2016,21,36441.5
29-Dec-2016,22,33670.0
29-Dec-2016,23,29538.0
30-Dec-2016,0,29705.5
30-Dec-2016,1,29096.5
30-Dec-2016,2,28411.5
30-Dec-2016,3,27429.0
30-Dec-2016,4,26727.5
30-Dec-2016,5,27770.5
30-Dec-2016,6,29208.5
30-Dec-2016,7,32318.5
30-Dec-2016,8,35378.5
30-Dec-2016,9,38105.0
30-Dec-2016,10,37978.5
30-Dec-2016,11,38025.5
30-Dec-2016,12,38144.0
30-Dec-2016,13,37913.0
30-Dec-2016,14,37944.0
30-Dec-2016,15,38757.0
30-Dec-2016,16,41691.5
30-Dec-2016,17,43619.5
30-Dec-2016,18,42549.0
30-Dec-2016,19,41008.5
30-Dec-2016,20,38470.5
30-Dec-2016,21,35616.0
30-Dec-2016,22,32352.5
30-Dec-2016,23,28407.5
31-Dec-2016,0,27349.0
31-Dec-2016,1,27641.0
31-Dec-2016,2,26641.0
31-Dec-2016,3,25739.0
31-Dec-2016,4,24868.5
31-Dec-2016,5,25099.5
31-Dec-2016,6,25540.5
31-Dec-2016,7,27471.0
31-Dec-2016,8,29926.0
31-Dec-2016,9,32683.5
31-Dec-2016,10,34356.5
31-Dec-2016,11,34985.0
31-Dec-2016,12,35315.0
31-Dec-2016,13,35079.0
31-Dec-2016,14,35078.0
31-Dec-2016,15,35987.5
31-Dec-2016,16,39141.5
31-Dec-2016,17,40910.5
31-Dec-2016,18,39581.0
31-Dec-2016,19,36743.0
31-Dec-2016,20,33709.5
31-Dec-2016,21,31776.0
31-Dec-2016,22,30052.0
31-Dec-2016,23,27932.5
01-JAN-2017,0,28276.0
01-JAN-2017,1,28049.0
01-JAN-2017,2,27151.5
01-JAN-2017,3,25724.0
01-JAN-2017,4,24606.5
01-JAN-2017,5,24212.5
01-JAN-2017,6,24464.0
01-JAN-2017,7,24578.0
01-JAN-2017,8,24969.5
01-JAN-2017,9,27213.5
01-JAN-2017,10,30105.0
01-JAN-2017,11,32321.5
01-JAN-2017,12,33953.0
01-JAN-2017,13,34173.5
01-JAN-2017,14,34312.5
01-JAN-2017,15,35113.0
01-JAN-2017,16,37759.0
01-JAN-2017,17,38757.5
01-JAN-2017,18,37855.0
01-JAN-2017,19,36523.0
01-JAN-2017,20,34466.0
01-JAN-2017,21,32296.5
